Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2016-10-10,Cable Upright Row,Shoulders,20.0,8,,,,""
2016-10-10,Cable Upright Row,Shoulders,22.5,8,,,,""
2016-10-10,Cable Upright Row,Shoulders,25.0,8,,,,""
2016-10-10,Cable Upright Row,Shoulders,27.5,8,,,,""
2016-10-10,Cable Upright Row,Shoulders,30.0,12,,,,""
2016-10-10,Lateral Raise DB,Shoulders,8.0,8,,,,""
2016-10-10,Lateral Raise DB,Shoulders,8.0,8,,,,""
2016-10-10,Lateral Raise DB,Shoulders,8.0,8,,,,""
2016-10-10,Lateral Raise DB,Shoulders,8.0,8,,,,""
2016-10-10,Lateral Raise DB,Shoulders,12.0,8,,,,""
2016-10-11,Deadlift,Back,45.0,5,,,,""
2016-10-11,Deadlift,Back,57.5,5,,,,""
2016-10-11,Deadlift,Back,67.5,3,,,,""
2016-10-11,Deadlift,Back,85.0,5,,,,""
2016-10-11,Deadlift,Back,95.0,3,,,,""
2016-10-11,Deadlift,Back,107.5,8,,,,""
2016-10-13,Flat Barbell Bench Press,Chest,40.0,5,,,,""
2016-10-13,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2016-10-13,Flat Barbell Bench Press,Chest,65.0,3,,,,""
2016-10-13,Flat Barbell Bench Press,Chest,80.0,5,,,,""
2016-10-13,Flat Barbell Bench Press,Chest,92.5,3,,,,""
2016-10-13,Flat Barbell Bench Press,Chest,102.5,8,,,,""
2016-10-13,Cable Crossover Mid Pec Focus,Chest,30.0,8,,,,""
2016-10-13,Cable Crossover Mid Pec Focus,Chest,40.0,8,,,,""
2016-10-13,Cable Crossover Mid Pec Focus,Chest,40.0,8,,,,""
2016-10-13,Cable Crossover Mid Pec Focus,Chest,40.0,8,,,,""
2016-10-13,Cable Crossover Mid Pec Focus,Chest,50.0,8,,,,""
2016-10-13,Seated Cable Row,Back,50.0,8,,,,""
2016-10-13,Seated Cable Row,Back,55.0,8,,,,""
2016-10-13,Seated Cable Row,Back,55.0,8,,,,""
2016-10-13,Seated Cable Row,Back,60.0,8,,,,""
2016-10-13,Seated Cable Row,Back,60.0,8,,,,""
2016-10-13,Seated Cable Row,Back,45.0,12,,,,""
2016-10-18,Barbell Squat,Legs,45.0,5,,,,""
2016-10-18,Barbell Squat,Legs,57.5,5,,,,""
2016-10-18,Barbell Squat,Legs,67.5,3,,,,""
2016-10-18,Barbell Squat,Legs,85.0,5,,,,""
2016-10-18,Barbell Squat,Legs,95.0,3,,,,""
2016-10-18,Barbell Squat,Legs,107.5,8,,,,""
2016-10-18,Leg Press,Legs,120.0,8,,,,""
2016-10-18,Leg Press,Legs,120.0,8,,,,""
2016-10-18,Leg Press,Legs,140.0,8,,,,""
2016-10-18,Leg Press,Legs,120.0,8,,,,""
2016-10-18,Leg Press,Legs,140.0,8,,,,""
2016-10-19,Overhead Press,Shoulders,22.5,5,,,,""
2016-10-19,Overhead Press,Shoulders,22.5,5,,,,""
2016-10-19,Overhead Press,Shoulders,27.5,3,,,,""
2016-10-19,Overhead Press,Shoulders,27.5,5,,,,""
2016-10-19,Overhead Press,Shoulders,35.0,5,,,,""
2016-10-19,Overhead Press,Shoulders,30.0,5,,,,""
2016-10-19,Overhead Press,Shoulders,35.0,5,,,,""
2016-10-19,Lateral Raise DB,Shoulders,8.0,8,,,,""
2016-10-19,Lateral Raise DB,Shoulders,12.0,8,,,,""
2016-10-19,Lateral Raise DB,Shoulders,12.0,8,,,,""
2016-10-19,Lateral Raise DB,Shoulders,12.0,8,,,,""
2016-10-19,Lateral Raise DB,Shoulders,16.0,8,,,,""
2016-10-19,Lat Pulldown,Back,45.0,8,,,,""
2016-10-19,Lat Pulldown,Back,50.0,8,,,,""
2016-10-19,Lat Pulldown,Back,55.0,8,,,,""
2016-10-19,Lat Pulldown,Back,50.0,8,,,,""
2016-10-19,Lat Pulldown,Back,50.0,7,,,,""
2016-10-19,Lat Pulldown,Back,45.0,7,,,,""
2016-10-19,Cable Upright Row,Shoulders,22.5,8,,,,"All sets with wide v bar"
2016-10-19,Cable Upright Row,Shoulders,25.0,8,,,,""
2016-10-19,Cable Upright Row,Shoulders,27.5,8,,,,""
2016-10-19,Cable Upright Row,Shoulders,27.5,8,,,,""
2016-10-19,Cable Upright Row,Shoulders,27.5,8,,,,""
2016-10-27,Deadlift,Back,40.0,5,,,,""
2016-10-27,Deadlift,Back,45.0,5,,,,""
2016-10-27,Deadlift,Back,55.0,5,,,,""
2016-10-27,Deadlift,Back,55.0,5,,,,""
2016-10-27,Deadlift,Back,67.5,5,,,,""
2016-10-27,Deadlift,Back,67.5,5,,,,""
2016-10-27,Romanian Deadlift,Legs,40.0,8,,,,""
2016-10-27,Romanian Deadlift,Legs,42.5,8,,,,""
2016-10-27,Romanian Deadlift,Legs,45.0,8,,,,""
2016-10-27,Romanian Deadlift,Legs,47.5,8,,,,""
2016-10-27,Romanian Deadlift,Legs,50.0,8,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,20.0,20,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,40.0,5,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,40.0,5,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,65.0,5,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,65.0,5,,,,""
2016-10-28,Cable Crossover Mid Pec Focus,Chest,30.0,8,,,,""
2016-10-28,Cable Crossover Mid Pec Focus,Chest,30.0,8,,,,""
2016-10-28,Cable Crossover Mid Pec Focus,Chest,40.0,8,,,,""
2016-10-28,Cable Crossover Mid Pec Focus,Chest,40.0,8,,,,""
2016-10-28,Cable Crossover Mid Pec Focus,Chest,50.0,8,,,,""
2016-10-28,Seated Cable Row,Back,40.0,8,,,,"Using medium grip thums up"
2016-10-28,Seated Cable Row,Back,40.0,8,,,,""
2016-10-28,Seated Cable Row,Back,45.0,8,,,,""
2016-10-28,Seated Cable Row,Back,50.0,8,,,,""
2016-10-28,Seated Cable Row,Back,55.0,8,,,,""
2016-10-31,Overhead Press,Shoulders,22.5,5,,,,""
2016-10-31,Overhead Press,Shoulders,27.5,5,,,,""
2016-10-31,Overhead Press,Shoulders,35.0,3,,,,""
2016-10-31,Overhead Press,Shoulders,37.5,5,,,,""
2016-10-31,Overhead Press,Shoulders,42.5,5,,,,""
2016-10-31,Overhead Press,Shoulders,50.0,13,,,,""
2016-10-31,Barbell Squat,Legs,45.0,5,,,,""
2016-10-31,Barbell Squat,Legs,45.0,5,,,,""
2016-10-31,Barbell Squat,Legs,57.5,5,,,,""
2016-10-31,Barbell Squat,Legs,57.5,5,,,,""
2016-10-31,Barbell Squat,Legs,67.5,5,,,,""
2016-10-31,Barbell Squat,Legs,67.5,5,,,,""
2016-11-01,Deadlift,Back,47.5,5,,,,""
2016-11-01,Deadlift,Back,60.0,5,,,,""
2016-11-01,Deadlift,Back,70.0,3,,,,""
2016-11-01,Deadlift,Back,77.5,5,,,,""
2016-11-01,Deadlift,Back,87.5,5,,,,""
2016-11-01,Deadlift,Back,100.0,16,,,,""
2016-11-01,Deadlift,Back,40.0,5,,,,""
2016-11-01,Romanian Deadlift,Legs,40.0,8,,,,""
2016-11-01,Romanian Deadlift,Legs,40.0,8,,,,""
2016-11-01,Romanian Deadlift,Legs,40.0,8,,,,""
2016-11-01,Romanian Deadlift,Legs,40.0,8,,,,""
2016-11-01,Romanian Deadlift,Legs,40.0,8,,,,""
2016-11-03,Flat Barbell Bench Press,Chest,45.0,5,,,,""
2016-11-03,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2016-11-03,Flat Barbell Bench Press,Chest,65.0,3,,,,""
2016-11-03,Flat Barbell Bench Press,Chest,72.5,5,,,,""
2016-11-03,Flat Barbell Bench Press,Chest,82.5,5,,,,""
2016-11-03,Flat Barbell Bench Press,Chest,92.5,12,,,,""
2016-11-03,Seated Cable Row,Back,40.0,8,,,,""
2016-11-03,Seated Cable Row,Back,40.0,8,,,,""
2016-11-03,Seated Cable Row,Back,45.0,8,,,,""
2016-11-03,Seated Cable Row,Back,45.0,8,,,,"This set taken slower"
2016-11-03,Seated Cable Row,Back,50.0,8,,,,""
2016-11-03,Incline Dumbbell Fly,Chest,24.0,8,,,,""
2016-11-03,Incline Dumbbell Fly,Chest,28.0,8,,,,""
2016-11-03,Incline Dumbbell Fly,Chest,28.0,8,,,,""
2016-11-03,Incline Dumbbell Fly,Chest,32.0,8,,,,""
2016-11-03,Incline Dumbbell Fly,Chest,24.0,8,,,,"Taken right after last set"
2016-11-03,Incline Dumbbell Fly,Chest,28.0,8,,,,""
2016-11-04,Barbell Squat,Legs,47.5,5,,,,""
2016-11-04,Barbell Squat,Legs,60.0,5,,,,""
2016-11-04,Barbell Squat,Legs,70.0,3,,,,""
2016-11-04,Barbell Squat,Legs,77.5,5,,,,""
2016-11-04,Barbell Squat,Legs,87.5,5,,,,""
2016-11-04,Barbell Squat,Legs,100.0,16,,,,""
2016-11-04,Elliptical Trainer,Cardio,,,1.0,km,0:12:00,""
2016-11-07,Overhead Press,Shoulders,27.5,5,,,,""
2016-11-07,Overhead Press,Shoulders,35.0,3,,,,""
2016-11-07,Overhead Press,Shoulders,40.0,3,,,,""
2016-11-07,Overhead Press,Shoulders,45.0,3,,,,""
2016-11-07,Overhead Press,Shoulders,52.5,14,,,,""
2016-11-07,Overhead Press,Shoulders,20.0,5,,,,""
2016-11-07,Lat Pulldown,Back,40.0,12,,,,"Wide grip"
2016-11-07,Lat Pulldown,Back,45.0,10,,,,""
2016-11-07,Lat Pulldown,Back,50.0,8,,,,"Normal grip"
2016-11-07,Lat Pulldown,Back,55.0,8,,,,""
2016-11-07,Lat Pulldown,Back,60.0,8,,,,"Last rep with lala forn"
2016-11-07,Cable Reverse Fly,Shoulders,30.0,8,,,,""
2016-11-07,Cable Reverse Fly,Shoulders,30.0,8,,,,""
2016-11-07,Cable Reverse Fly,Shoulders,20.0,8,,,,""
2016-11-07,Cable Reverse Fly,Shoulders,20.0,8,,,,""
2016-11-07,Cable Reverse Fly,Shoulders,30.0,8,,,,""
2016-11-07,Cable Reverse Fly,Shoulders,15.0,12,,,,""
2016-11-10,Deadlift,Back,47.5,5,,,,""
2016-11-10,Deadlift,Back,60.0,5,,,,""
2016-11-10,Deadlift,Back,70.0,3,,,,""
2016-11-10,Deadlift,Back,82.5,3,,,,""
2016-11-10,Deadlift,Back,95.0,3,,,,""
2016-11-10,Deadlift,Back,105.0,10,,,,""
2016-11-10,Deadlift,Back,40.0,5,,,,""
2016-11-10,Romanian Deadlift,Legs,40.0,8,,,,""
2016-11-10,Romanian Deadlift,Legs,40.0,8,,,,""
2016-11-10,Romanian Deadlift,Legs,40.0,8,,,,""
2016-11-10,Romanian Deadlift,Legs,40.0,8,,,,""
2016-11-10,Romanian Deadlift,Legs,40.0,8,,,,""
2016-11-14,Incline Barbell Bench Press,Chest,20.0,20,,,,""
2016-11-14,Incline Barbell Bench Press,Chest,40.0,6,,,,""
2016-11-14,Incline Barbell Bench Press,Chest,40.0,8,,,,""
2016-11-14,Flat Barbell Bench Press,Chest,40.0,5,,,,""
2016-11-14,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2016-11-14,Flat Barbell Bench Press,Chest,65.0,3,,,,""
2016-11-14,Flat Barbell Bench Press,Chest,77.5,3,,,,""
2016-11-14,Flat Barbell Bench Press,Chest,87.5,3,,,,""
2016-11-14,Flat Barbell Bench Press,Chest,100.0,10,,,,""
2016-11-14,Lat Pulldown,Back,40.0,8,,,,"Close grip on regular bar, palms facing me. A bit aching for the forearms"
2016-11-14,Lat Pulldown,Back,45.0,8,,,,""
2016-11-14,Lat Pulldown,Back,50.0,8,,,,""
2016-11-14,Lat Pulldown,Back,55.0,8,,,,""
2016-11-14,Cable Crossover Mid Pec Focus,Chest,40.0,8,,,,""
2016-11-14,Cable Crossover Mid Pec Focus,Chest,40.0,8,,,,""
2016-11-14,Cable Crossover Mid Pec Focus,Chest,40.0,8,,,,""
2016-11-14,Cable Crossover Mid Pec Focus,Chest,40.0,8,,,,""
2016-11-15,Barbell Squat,Legs,47.5,5,,,,""
2016-11-15,Barbell Squat,Legs,60.0,5,,,,""
2016-11-15,Barbell Squat,Legs,70.0,3,,,,""
2016-11-15,Barbell Squat,Legs,82.5,3,,,,""
2016-11-15,Barbell Squat,Legs,95.0,3,,,,""
2016-11-15,Barbell Squat,Legs,105.0,12,,,,""
2016-11-15,Elliptical Trainer,Cardio,,,0.5,km,0:06:00,""
2016-11-22,Overhead Press,Shoulders,20.0,5,,,,""
2016-11-22,Overhead Press,Shoulders,27.5,3,,,,""
2016-11-22,Overhead Press,Shoulders,35.0,3,,,,""
2016-11-22,Overhead Press,Shoulders,42.5,5,,,,""
2016-11-22,Overhead Press,Shoulders,50.0,3,,,,""
2016-11-22,Overhead Press,Shoulders,55.0,10,,,,""
2016-11-22,Lat Pulldown,Back,50.0,8,,,,""
2016-11-22,Lat Pulldown,Back,55.0,8,,,,""
2016-11-22,Lat Pulldown,Back,60.0,8,,,,""
2016-11-22,Lat Pulldown,Back,55.0,8,,,,""
2016-11-22,Lat Pulldown,Back,55.0,8,,,,""
2016-11-22,Lateral Raise DB,Shoulders,8.0,8,,,,""
2016-11-22,Lateral Raise DB,Shoulders,12.0,8,,,,""
2016-11-22,Lateral Raise DB,Shoulders,12.0,8,,,,""
2016-11-22,Lateral Raise DB,Shoulders,12.0,8,,,,""
2016-11-22,Lateral Raise DB,Shoulders,12.0,8,,,,""
2016-11-22,Cable Upright Row,Shoulders,17.5,8,,,,""
2016-11-22,Cable Upright Row,Shoulders,20.0,8,,,,""
2016-11-22,Cable Upright Row,Shoulders,22.5,8,,,,""
2016-11-22,Cable Upright Row,Shoulders,25.0,8,,,,""
2016-11-22,Cable Upright Row,Shoulders,25.0,8,,,,""
2016-11-22,Cable Upright Row,Shoulders,17.5,8,,,,""
2016-11-24,Deadlift,Back,45.0,5,,,,""
2016-11-24,Deadlift,Back,60.0,5,,,,""
2016-11-24,Deadlift,Back,70.0,3,,,,""
2016-11-24,Deadlift,Back,87.5,5,,,,""
2016-11-24,Deadlift,Back,100.0,3,,,,""
2016-11-24,Deadlift,Back,112.5,12,,,,""
2016-11-24,Seated Cable Row,Back,50.0,8,,,,"V bar"
2016-11-24,Seated Cable Row,Back,55.0,8,,,,""
2016-11-24,Lat Pulldown,Back,40.0,8,,,,"V bar"
2016-11-24,Lat Pulldown,Back,50.0,8,,,,""
2016-11-29,Flat Barbell Bench Press,Chest,45.0,5,,,,""
2016-11-29,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2016-11-29,Flat Barbell Bench Press,Chest,65.0,3,,,,""
2016-11-29,Flat Barbell Bench Press,Chest,82.5,5,,,,""
2016-11-29,Flat Barbell Bench Press,Chest,92.5,3,,,,""
2016-11-29,Flat Barbell Bench Press,Chest,105.0,7,,,,""
2016-11-29,Elliptical Trainer,Cardio,,,1.6,km,0:10:00,""
2016-11-29,Incline Dumbbell Fly,Chest,28.0,8,,,,""
2016-11-29,Incline Dumbbell Fly,Chest,32.0,8,,,,""
2016-11-29,Incline Dumbbell Fly,Chest,36.0,8,,,,""
2016-11-29,Incline Dumbbell Fly,Chest,40.0,8,,,,""
2016-11-29,Incline Dumbbell Fly,Chest,20.0,16,,,,""
2016-12-01,Barbell Squat,Legs,47.5,5,,,,""
2016-12-01,Barbell Squat,Legs,60.0,5,,,,""
2016-12-01,Barbell Squat,Legs,70.0,3,,,,""
2016-12-01,Barbell Squat,Legs,87.5,5,,,,""
2016-12-01,Barbell Squat,Legs,100.0,3,,,,""
2016-12-01,Barbell Squat,Legs,112.5,12,,,,""
2016-12-01,Barbell Squat,Legs,20.0,10,,,,""
2016-12-01,Elliptical Trainer,Cardio,,,1.55,km,0:10:00,""
2016-12-05,Overhead Press,Shoulders,22.5,5,,,,""
2016-12-05,Overhead Press,Shoulders,22.5,5,,,,""
2016-12-05,Overhead Press,Shoulders,22.5,5,,,,""
2016-12-05,Overhead Press,Shoulders,27.5,5,,,,""
2016-12-05,Overhead Press,Shoulders,35.0,5,,,,""
2016-12-05,Overhead Press,Shoulders,35.0,5,,,,""
2016-12-05,Overhead Press,Shoulders,37.5,20,,,,""
2016-12-05,Elliptical Trainer,Cardio,,,1.6,km,0:11:00,""
2016-12-06,Deadlift,Back,45.0,5,,,,""
2016-12-06,Deadlift,Back,47.5,5,,,,""
2016-12-06,Deadlift,Back,60.0,5,,,,""
2016-12-06,Deadlift,Back,60.0,5,,,,""
2016-12-06,Deadlift,Back,70.0,5,,,,""
2016-12-06,Deadlift,Back,70.0,5,,,,""
2016-12-06,Deadlift,Back,70.0,20,,,,""
2016-12-08,Barbell Squat,Legs,50.0,5,,,,""
2016-12-08,Barbell Squat,Legs,50.0,5,,,,""
2016-12-08,Barbell Squat,Legs,60.0,5,,,,""
2016-12-08,Barbell Squat,Legs,60.0,5,,,,""
2016-12-08,Barbell Squat,Legs,70.0,5,,,,""
2016-12-08,Barbell Squat,Legs,70.0,5,,,,""
2016-12-08,Flat Barbell Bench Press,Chest,45.0,5,,,,""
2016-12-08,Flat Barbell Bench Press,Chest,45.0,5,,,,""
2016-12-08,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2016-12-08,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2016-12-08,Flat Barbell Bench Press,Chest,65.0,5,,,,""
2016-12-08,Flat Barbell Bench Press,Chest,65.0,5,,,,""
2016-12-08,Flat Barbell Bench Press,Chest,80.0,20,,,,""
2017-01-23,Knee Raise,Abs,10.0,20,,,,"Standing knee raise (one foot at a time) touching light punch bag"
2017-02-13,Elliptical Trainer,Cardio,,,1.7,km,0:12:30,""
2017-02-13,Incline Barbell Bench Press,Chest,20.0,20,,,,""
2017-02-13,Incline Barbell Bench Press,Chest,30.0,12,,,,""
2017-02-13,Incline Barbell Bench Press,Chest,30.0,20,,,,""
2017-02-13,Incline Barbell Bench Press,Chest,40.0,8,,,,""
2017-02-13,Flat Barbell Bench Press,Chest,20.0,20,,,,""
2017-02-13,Flat Barbell Bench Press,Chest,30.0,12,,,,""
2017-02-13,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2017-02-13,Seated Cable Row,Back,40.0,8,,,,""
2017-02-13,Seated Cable Row,Back,50.0,8,,,,""
2017-02-13,Seated Cable Row,Back,55.0,8,,,,""
2017-02-15,Elliptical Trainer,Cardio,,,1.43,km,0:10:00,""
2017-02-15,Barbell Squat,Legs,20.0,20,,,,""
2017-02-15,Barbell Squat,Legs,30.0,16,,,,""
2017-02-15,Barbell Squat,Legs,40.0,12,,,,""
2017-02-15,Barbell Squat,Legs,50.0,8,,,,""
2017-02-15,Barbell Squat,Legs,60.0,6,,,,""
2017-02-15,Romanian Deadlift,Legs,25.0,10,,,,""
2017-02-15,Romanian Deadlift,Legs,35.0,10,,,,""
2017-02-15,Romanian Deadlift,Legs,40.0,10,,,,""
2017-02-15,Deadlift,Back,40.0,10,,,,""
2017-02-15,Deadlift,Back,50.0,8,,,,""
2017-02-15,Deadlift,Back,60.0,10,,,,""
2017-02-17,Dumbbell Press,Shoulders,4.0,20,,,,""
2017-02-17,Dumbbell Press,Shoulders,8.0,16,,,,""
2017-02-17,Dumbbell Press,Shoulders,12.0,12,,,,""
2017-02-17,Dumbbell Press,Shoulders,16.0,10,,,,""
2017-02-17,Lateral Raise DB,Shoulders,4.0,20,,,,""
2017-02-17,Lateral Raise DB,Shoulders,8.0,10,,,,""
2017-02-17,Lateral Raise DB,Shoulders,8.0,12,,,,""
2017-02-17,Lateral Raise DB,Shoulders,8.0,16,,,,""
2017-02-17,Dumbbell Curl,Biceps,4.0,20,,,,"Alternating hands"
2017-02-17,Dumbbell Curl,Biceps,12.0,6,,,,""
2017-02-17,Dumbbell Hammer Curl,Biceps,4.0,10,,,,""
2017-02-17,Dumbbell Hammer Curl,Biceps,6.0,8,,,,""
2017-02-17,EZ-Bar Curl,Biceps,15.0,8,,,,""
2017-02-17,EZ-Bar Preacher Curl,Biceps,15.0,8,,,,"The strange bar, the closer grip"
2017-02-17,Knee Raise,Abs,48.0,20,,,,""
2017-02-17,Lat Pulldown,Back,35.0,12,,,,"Wide grip"
2017-02-17,Seated Cable Row,Back,30.0,12,,,,"Rope ext."
2017-02-17,Push Down w. Rope,Triceps,20.0,12,,,,""
2017-02-17,Push Down,Triceps,20.0,16,,,,""
2017-02-17,Elliptical Trainer,Cardio,,,1.25,km,0:10:00,""
2017-02-21,Elliptical Trainer,Cardio,,,1.5,km,0:10:00,""
2017-02-21,Barbell Squat,Legs,20.0,16,,,,""
2017-02-21,Barbell Squat,Legs,30.0,12,,,,""
2017-02-21,Barbell Squat,Legs,40.0,8,,,,""
2017-02-21,Barbell Squat,Legs,50.0,8,,,,""
2017-02-21,Leg Press,Legs,80.0,8,,,,""
2017-02-21,Calf Press,Calves,80.0,20,,,,""
2017-02-21,Calf Press,Calves,80.0,20,,,,""
2017-02-21,Calf Press,Calves,80.0,20,,,,""
2017-02-21,Seated Calf Raise Machine,Calves,15.0,20,,,,""
2017-02-21,Seated Calf Raise Machine,Calves,15.0,20,,,,""
2017-02-21,Seated Calf Raise Machine,Calves,15.0,20,,,,""
2017-02-21,Flat Barbell Bench Press,Chest,20.0,20,,,,""
2017-02-21,Flat Barbell Bench Press,Chest,40.0,16,,,,""
2017-02-21,Flat Barbell Bench Press,Chest,50.0,16,,,,""
2017-02-21,Incline Barbell Bench Press,Chest,20.0,20,,,,""
2017-02-21,Incline Barbell Bench Press,Chest,40.0,12,,,,""
2017-02-21,Incline Barbell Bench Press,Chest,40.0,16,,,,""
2017-02-24,Elliptical Trainer,Cardio,,,1.43,km,0:10:00,""
2017-02-24,Deadlift,Back,40.0,12,,,,""
2017-02-24,Deadlift,Back,60.0,10,,,,""
2017-02-24,Deadlift,Back,70.0,10,,,,""
2017-02-24,Pendlay Row,Back,25.0,16,,,,"Trying out medium grip"
2017-02-24,Pendlay Row,Back,25.0,16,,,,""
2017-02-24,Overhead Press,Shoulders,25.0,16,,,,""
2017-02-24,Pendlay Row,Back,35.0,12,,,,"Medium grip"
2017-02-24,Overhead Press,Shoulders,35.0,8,,,,""
2017-02-24,Pendlay Row,Back,35.0,16,,,,"Normal close grip"
2017-02-24,Overhead Press,Shoulders,35.0,10,,,,""
2017-02-24,Lat Pulldown,Back,40.0,16,,,,"Wide grip"
2017-02-24,Lat Pulldown,Back,45.0,12,,,,""
2017-02-24,Lateral Raise DB,Shoulders,8.0,12,,,,""
2017-02-24,Lateral Raise DB,Shoulders,8.0,16,,,,""
2017-02-27,Elliptical Trainer,Cardio,,,1.5,km,0:10:00,""
2017-02-27,Incline Barbell Bench Press,Chest,20.0,20,,,,"Not arching back, feet only prepped"
2017-02-27,Incline Barbell Bench Press,Chest,30.0,12,,,,""
2017-02-27,Incline Barbell Bench Press,Chest,40.0,10,,,,""
2017-02-27,Incline Barbell Bench Press,Chest,45.0,10,,,,""
2017-02-27,Flat Barbell Bench Press,Chest,20.0,20,,,,"Not arching back, feet inactive"
2017-02-27,Flat Barbell Bench Press,Chest,30.0,12,,,,""
2017-02-27,Flat Barbell Bench Press,Chest,40.0,10,,,,""
2017-02-27,Flat Barbell Bench Press,Chest,45.0,10,,,,""
2017-02-27,Incline Barbell Bench Press,Chest,50.0,8,,,,"Pushed iff the bench on last rep"
2017-02-27,Flat Barbell Bench Press,Chest,50.0,12,,,,""
2017-02-27,Seated Cable Row,Back,35.0,20,,,,"Wide v bar, Vat að rykkja í öllum nema síðasta"
2017-02-27,Seated Cable Row,Back,40.0,16,,,,"Þumall fyrir utan slétt"
2017-02-27,Seated Cable Row,Back,45.0,8,,,,"Þumall á slétt"
2017-02-27,Seated Cable Row,Back,45.0,10,,,,""
2017-02-27,Seated Cable Row,Back,40.0,12,,,,"Langatöng á slétt"
2017-02-27,Cable Crossover Upper Pec Focus,Chest,10.0,16,,,,""
2017-02-27,Cable Crossover Upper Pec Focus,Chest,10.0,16,,,,""
2017-02-27,Cable Crossover Upper Pec Focus,Chest,10.0,16,,,,""
2017-03-02,Push Up (Bodyweight),Chest,32.0,10,,,,""
2017-03-02,Push Up (Bodyweight),Chest,32.0,12,,,,""
2017-03-02,Push Up (Bodyweight),Chest,32.0,7,,,,""
2017-03-02,Push Up (Bodyweight),Chest,32.0,7,,,,""
2017-03-02,Push Up (Bodyweight),Chest,32.0,24,,,,""
2017-03-02,Push Up (Bodyweight),Chest,32.0,6,,,,""
2017-03-06,Barbell Squat,Legs,20.0,16,,,,""
2017-03-06,Barbell Squat,Legs,40.0,12,,,,""
2017-03-06,Barbell Squat,Legs,60.0,5,,,,""
2017-03-06,Elliptical Trainer,Cardio,,,1.5,km,0:10:00,""
2017-03-06,Barbell Squat,Legs,70.0,5,,,,""
2017-03-06,Barbell Squat,Legs,80.0,5,,,,""
2017-03-06,Barbell Squat,Legs,80.0,17,,,,""
2017-03-06,Leg Press,Legs,80.0,8,,,,""
2017-03-06,Calf Press,Calves,80.0,20,,,,""
2017-03-06,Leg Press,Legs,80.0,8,,,,""
2017-03-06,Leg Press,Legs,80.0,8,,,,""
2017-03-06,Calf Press,Calves,80.0,20,,,,""
2017-03-06,Calf Press,Calves,80.0,20,,,,""
2017-03-07,Dumbbell Press,Shoulders,36.0,5,,,,"Half Arnold presses"
2017-03-07,Dumbbell Press,Shoulders,36.0,5,,,,""
2017-03-07,Dumbbell Press,Shoulders,36.0,10,,,,""
2017-03-07,Lat Pulldown,Back,35.0,16,,,,"Behind neck, Normal grip"
2017-03-07,Lat Pulldown,Back,40.0,12,,,,""
2017-03-07,Lat Pulldown,Back,45.0,10,,,,""
2017-03-07,Dumbbell Press,Shoulders,16.0,16,,,,""
2017-03-07,Barbell Upright Row,Shoulders,15.0,12,,,,""
2017-03-07,Barbell Upright Row,Shoulders,17.0,10,,,,""
2017-03-07,Barbell Upright Row,Shoulders,20.0,8,,,,""
2017-03-07,Barbell Upright Row,Shoulders,22.0,8,,,,""
2017-03-07,Lateral Raise DB,Shoulders,12.0,12,,,,""
2017-03-07,Lateral Raise DB,Shoulders,8.0,12,,,,""
2017-03-07,Lateral Raise DB,Shoulders,4.0,20,,,,""
2017-03-07,Push Up (Bodyweight),Chest,32.0,10,,,,""
2017-03-07,Push Up (Bodyweight),Chest,32.0,12,,,,""
2017-03-07,Push Up (Bodyweight),Chest,32.0,8,,,,""
2017-03-07,Push Up (Bodyweight),Chest,32.0,8,,,,""
2017-03-07,Push Up (Bodyweight),Chest,32.0,25,,,,""
2017-03-09,Elliptical Trainer,Cardio,,,1.5,km,0:10:00,""
2017-03-09,Deadlift,Back,60.0,16,,,,""
2017-03-09,Deadlift,Back,70.0,5,,,,""
2017-03-09,Deadlift,Back,80.0,5,,,,""
2017-03-09,Deadlift,Back,92.5,16,,,,""
2017-03-09,Romanian Deadlift,Legs,60.0,8,,,,""
2017-03-09,Romanian Deadlift,Legs,40.0,8,,,,""
2017-03-09,Romanian Deadlift,Legs,40.0,8,,,,""
2017-03-09,Pendlay Row,Back,40.0,8,,,,""
2017-03-09,Pendlay Row,Back,40.0,8,,,,""
2017-03-09,Pendlay Row,Back,40.0,16,,,,""
2017-03-09,Push Up (Bodyweight),Chest,32.0,16,,,,""
2017-03-09,Push Up (Bodyweight),Chest,32.0,21,,,,""
2017-03-09,Push Up (Bodyweight),Chest,32.0,15,,,,""
2017-03-09,Push Up (Bodyweight),Chest,32.0,15,,,,""
2017-03-09,Push Up (Bodyweight),Chest,32.0,21,,,,""
2017-03-10,Incline Dumbbell Bench Press,Chest,12.0,16,,,,""
