Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2019-04-25,Leg Press,Legs,80.0,kgs,10,,,
2019-04-25,Calf Press,Calves,80.0,kgs,8,,,
2019-04-25,Calf Press,Calves,80.0,kgs,8,,,
2019-04-25,Leg Press,Legs,80.0,kgs,12,,,
2019-04-25,Calf Press,Calves,80.0,kgs,8,,,
2019-04-25,Calf Press,Calves,80.0,kgs,8,,,
2019-04-25,Leg Press,Legs,80.0,kgs,15,,,
2019-04-27,Shoulder Activation,Shoulders,,,,3.0,m,0:01:00
2019-04-27,Cable Shoulder Raise,Shoulders,5.0,kgs,16,,,
2019-04-27,Rear Delt Cable Fly,Shoulders,5.0,kgs,16,,,
2019-04-27,Cable Shoulder Raise,Shoulders,10.0,kgs,14,,,
2019-04-27,Rear Delt Dumbbell Raise,Shoulders,8.0,kgs,16,,,
2019-04-27,Lateral Raise DB,Shoulders,8.0,kgs,16,,,
2019-04-27,Front Dumbbell Raise,Shoulders,8.0,kgs,16,,,
2019-04-27,Band Raises,Shoulders,20.0,kgs,16,,,
2019-04-27,Band Raises,Shoulders,10.0,kgs,16,,,
2019-04-27,Band Raises,Shoulders,20.0,kgs,16,,,
2019-04-27,DB Row Upper Back Focus,Back,24.0,kgs,12,,,
2019-04-27,DB Row Lats focus,Back,28.0,kgs,12,,,
2019-04-27,Flat Dumbbell Bench Press,Chest,44.0,kgs,12,,,
2019-04-27,DB Row Upper Back Focus,Back,28.0,kgs,8,,,
2019-04-27,DB Row Lats focus,Back,28.0,kgs,10,,,
2019-04-27,Flat Dumbbell Bench Press,Chest,56.0,kgs,10,,,
2019-04-27,DB Row Upper Back Focus,Back,32.0,kgs,8,,,
2019-04-27,DB Row Lats focus,Back,32.0,kgs,8,,,
2019-04-27,Cable Curl,Biceps,20.0,kgs,12,,,
2019-04-27,Push Down,Triceps,20.0,kgs,12,,,
2019-04-27,Lat Cable Straight Arm Pulldown,Back,20.0,kgs,12,,,
2019-04-27,Flat Dumbbell Bench Press,Chest,64.0,kgs,8,,,
2019-05-01,Shoulder Activation,Shoulders,,,,1.0,m,0:01:00
2019-05-01,Shoulder Activation,Shoulders,,,,1.0,m,0:01:00
2019-05-01,Rear Delt Dumbbell Raise,Shoulders,10.0,kgs,20,,,
2019-05-01,Rear Delt Dumbbell Raise,Shoulders,10.0,kgs,20,,,
2019-05-01,Rear Delt Dumbbell Raise,Shoulders,10.0,kgs,20,,,
2019-05-01,Lateral Raise DB,Shoulders,10.0,kgs,20,,,
2019-05-01,Lateral Raise DB,Shoulders,10.0,kgs,16,,,
2019-05-01,Lateral Raise DB,Shoulders,10.0,kgs,20,,,
2019-05-01,Chest Activation,Chest,,,,1.0,m,0:01:00
2019-05-01,Flat Dumbbell Bench Press,Chest,44.0,kgs,12,,,
2019-05-01,Flat Dumbbell Bench Press,Chest,52.0,kgs,10,,,
2019-05-01,Flat Dumbbell Bench Press,Chest,60.0,kgs,10,,,
2019-05-01,Flat Dumbbell Bench Press,Chest,64.0,kgs,7,,,
2019-05-01,Incline Barbell Bench Press,Chest,60.0,kgs,8,,,
2019-05-01,Incline Barbell Bench Press,Chest,70.0,kgs,7,,,
2019-05-01,Dips Tricep Focused,Triceps,95.0,kgs,9,,,
2019-05-05,DB Row Upper Back Focus,Back,20.0,kgs,12,,,
2019-05-05,DB Row Upper Back Focus,Back,24.0,kgs,10,,,
2019-05-05,DB Row Upper Back Focus,Back,28.0,kgs,8,,,
2019-05-05,DB Row Upper Back Focus,Back,32.0,kgs,7,,,
2019-05-05,DB Row Lats focus,Back,20.0,kgs,12,,,
2019-05-05,DB Row Lats focus,Back,24.0,kgs,10,,,
2019-05-05,DB Row Lats focus,Back,28.0,kgs,8,,,
2019-05-05,DB Row Lats focus,Back,32.0,kgs,7,,,
2019-05-05,Pull Up,Back,95.0,kgs,8,,,
2019-05-05,Chin Up,Back,95.0,kgs,5,,,
2019-05-05,Donkey Calf Raise Machine,Calves,20.0,kgs,15,,,
2019-05-05,Barbell Curl,Biceps,40.0,kgs,8,,,
2019-05-05,Barbell Curl,Biceps,40.0,kgs,8,,,
2019-05-05,Pull Up,Back,85.0,kgs,8,,,
2019-05-05,Chin Up,Back,85.0,kgs,6,,,
2019-05-05,Donkey Calf Raise Machine,Calves,20.0,kgs,15,,,
2019-05-05,Pull Up,Back,75.0,kgs,8,,,
2019-05-05,Pull Up,Back,65.0,kgs,8,,,
2019-05-05,Chin Up,Back,75.0,kgs,6,,,
2019-05-05,Chin Up,Back,65.0,kgs,6,,,
2019-05-05,Donkey Calf Raise Machine,Calves,20.0,kgs,16,,,
2019-05-05,Seated Incline Dumbbell Curl,Biceps,20.0,kgs,12,,,
2019-05-06,Barbell Squat,Legs,60.0,kgs,6,,,
2019-05-06,Barbell Squat,Legs,60.0,kgs,8,,,
2019-05-06,Barbell Squat,Legs,90.0,kgs,8,,,
2019-05-06,Barbell Squat,Legs,90.0,kgs,6,,,
2019-05-06,Barbell Squat,Legs,110.0,kgs,6,,,
2019-05-06,HS MTS Leg Extension,Legs,30.0,kgs,12,,,
2019-05-06,HS MTS Leg Extension,Legs,30.0,kgs,12,,,
2019-05-06,HS MTS Leg Extension,Legs,40.0,kgs,12,,,
2019-05-06,HS MTS Leg Extension,Legs,50.0,kgs,12,,,
2019-05-06,HS Iso Lateral Kneeling Leg Curl,Legs,18.6,kgs,14,,,
2019-05-06,HS Iso Lateral Kneeling Leg Curl,Legs,18.6,kgs,14,,,
2019-05-06,HS Iso Lateral Kneeling Leg Curl,Legs,23.6,kgs,8,,,
2019-05-06,HS Iso Lateral Kneeling Leg Curl,Legs,23.6,kgs,8,,,
2019-05-06,Romanian Deadlift One Leg,Legs,12.0,kgs,10,,,
2019-05-06,Romanian Deadlift One Leg,Legs,12.0,kgs,10,,,
2019-05-06,Romanian Deadlift One Leg,Legs,12.0,kgs,8,,,
2019-05-06,Romanian Deadlift One Leg,Legs,12.0,kgs,8,,,
2019-05-06,Romanian Deadlift One Leg,Legs,12.0,kgs,8,,,
2019-05-06,Romanian Deadlift One Leg,Legs,12.0,kgs,8,,,
2019-05-06,Romanian Deadlift One Leg,Legs,12.0,kgs,8,,,
2019-05-06,Romanian Deadlift One Leg,Legs,12.0,kgs,8,,,
2019-05-12,Rear Delt Dumbbell Raise,Shoulders,8.0,kgs,20,,,
2019-05-12,Rear Delt Dumbbell Raise,Shoulders,10.0,kgs,20,,,
2019-05-12,Rear Delt Dumbbell Raise,Shoulders,12.0,kgs,20,,,
2019-05-12,Lateral Raise DB,Shoulders,8.0,kgs,20,,,
2019-05-12,Lateral Raise DB,Shoulders,10.0,kgs,20,,,
2019-05-12,Lateral Raise DB,Shoulders,12.0,kgs,20,,,
2019-05-12,Shoulder Activation,Shoulders,,,,1.0,m,0:01:00
2019-05-12,Shoulder Activation,Shoulders,,,,1.0,m,0:01:00
2019-05-12,Incline Barbell Bench Press,Chest,20.0,kgs,8,,,
2019-05-12,Incline Barbell Bench Press,Chest,50.0,kgs,8,,,
2019-05-12,Incline Barbell Bench Press,Chest,60.0,kgs,8,,,
2019-05-12,Incline Barbell Bench Press,Chest,70.0,kgs,8,,,
2019-05-12,Incline Barbell Bench Press,Chest,70.0,kgs,8,,,
2019-05-12,Flat Dumbbell Bench Press,Chest,56.0,kgs,9,,,
2019-05-12,Flat Dumbbell Bench Press,Chest,60.0,kgs,8,,,
2019-05-12,Flat Dumbbell Bench Press,Chest,64.0,kgs,7,,,
2019-05-12,Chest Activation,Chest,,,,1.0,m,0:00:20
2019-05-12,Push Down w. Rope,Triceps,17.0,kgs,12,,,
2019-05-12,Push Down w. Rope,Triceps,21.0,kgs,10,,,
2019-05-12,Push Down w. Rope,Triceps,21.0,kgs,8,,,
2019-05-12,Hammer Strength Shoulder Press,Shoulders,1.0,kgs,10,,,
2019-05-12,Hammer Strength Shoulder Press,Shoulders,30.0,kgs,10,,,
2019-05-12,Hammer Strength Shoulder Press,Shoulders,60.0,kgs,7,,,
2019-05-12,Crunch Machine,Abs,23.0,kgs,20,,,
2019-05-13,Rowing Machine,Cardio,,,,0.5,km,0:03:00
2019-05-13,Chin Up,Back,95.0,kgs,8,,,
2019-05-13,Chin Up,Back,85.0,kgs,7,,,
2019-05-13,Chin Up,Back,75.0,kgs,7,,,
2019-05-13,Chin Up,Back,65.0,kgs,7,,,
2019-05-13,Hammer Strength Row,Back,1.0,kgs,10,,,
2019-05-13,Hammer Strength Row,Back,20.0,kgs,11,,,
2019-05-13,Hammer Strength Row,Back,30.0,kgs,8,,,
2019-05-13,Hammer Strength Row,Back,40.0,kgs,7,,,
2019-05-13,Hammer Strength Row,Back,70.0,kgs,6,,,
2019-05-13,Bench Barbell Row,Back,50.0,kgs,10,,,
2019-05-13,Bench Barbell Row,Back,60.0,kgs,7,,,
2019-05-13,Bench Barbell Row,Back,60.0,kgs,7,,,
2019-05-13,EZ-Bar Curl,Biceps,35.0,kgs,8,,,
2019-05-13,EZ-Bar Curl,Biceps,40.0,kgs,7,,,
2019-05-13,EZ-Bar Curl,Biceps,40.0,kgs,6,,,
2019-05-13,Stretchers,Back,40.0,kgs,10,,,
2019-05-13,Stretchers,Back,50.0,kgs,8,,,
2019-05-13,Lat Cable Straight Arm Pulldown,Back,20.0,kgs,15,,,
2019-05-20,Barbell Squat,Legs,60.0,kgs,8,,,
2019-05-20,Barbell Squat,Legs,80.0,kgs,8,,,
2019-05-20,Barbell Squat,Legs,80.0,kgs,8,,,
2019-05-20,Barbell Squat,Legs,80.0,kgs,8,,,
2019-05-20,Barbell Squat,Legs,90.0,kgs,9,,,
2019-05-20,Chin Up,Back,95.0,kgs,6,,,
2019-05-20,Chin Up,Back,85.0,kgs,6,,,
2019-05-20,Chin Up,Back,75.0,kgs,6,,,
2019-05-20,Chin Up,Back,75.0,kgs,6,,,
2019-05-20,Overhead Press,Shoulders,40.0,kgs,8,,,
2019-05-20,Overhead Press,Shoulders,45.0,kgs,8,,,
2019-05-20,Overhead Press,Shoulders,42.5,kgs,8,,,
2019-05-20,Overhead Press,Shoulders,42.5,kgs,8,,,
2019-05-20,EZ-Bar Curl,Biceps,45.0,kgs,8,,,
2019-05-20,EZ-Bar Curl,Biceps,45.0,kgs,8,,,
2019-05-20,EZ-Bar Curl,Biceps,45.0,kgs,8,,,
2019-05-20,Dips (Chest Fokus Giranda/Meadows Style),Chest,95.0,kgs,8,,,
2019-05-20,Dips (Chest Fokus Giranda/Meadows Style),Chest,95.0,kgs,8,,,
2019-05-20,Dips (Chest Fokus Giranda/Meadows Style),Chest,95.0,kgs,8,,,
2019-05-20,Dips (Chest Fokus Giranda/Meadows Style),Chest,95.0,kgs,7,,,
2019-05-20,Standing Calf Raise Machine,Calves,95.0,kgs,10,,,
2019-05-20,Standing Calf Raise Machine,Calves,105.0,kgs,10,,,
2019-05-20,Standing Calf Raise Machine,Calves,105.0,kgs,10,,,
2019-05-20,Romanian Deadlift One Leg,Legs,12.0,kgs,8,,,
2019-05-20,Romanian Deadlift One Leg,Legs,12.0,kgs,8,,,
2019-05-20,Romanian Deadlift One Leg,Legs,12.0,kgs,8,,,
2019-05-20,Romanian Deadlift One Leg,Legs,12.0,kgs,8,,,
2019-05-20,Romanian Deadlift One Leg,Legs,12.0,kgs,8,,,
2019-05-20,Romanian Deadlift One Leg,Legs,12.0,kgs,8,,,
2019-05-20,Crunch,Abs,10.0,kgs,20,,,
2019-05-20,Crunch,Abs,10.0,kgs,10,,,
2019-05-23,Shoulder Activation,Shoulders,,,,1.0,m,0:01:00
2019-05-23,Shoulder Activation,Shoulders,,,,1.0,m,0:01:00
2019-05-23,Rear Delt Dumbbell Raise,Shoulders,12.0,kgs,16,,,
2019-05-23,Rear Delt Dumbbell Raise,Shoulders,14.0,kgs,12,,,
2019-05-23,Lateral Raise DB,Shoulders,24.0,kgs,12,,,
2019-05-23,Lateral Raise DB,Shoulders,12.0,kgs,12,,,
2019-05-23,Lateral Raise DB,Shoulders,28.0,kgs,10,,,
2019-05-23,Chest Activation,Chest,,,,2.0,m,0:01:30
2019-05-23,Flat Dumbbell Bench Press,Chest,44.0,kgs,12,,,
2019-05-23,Flat Dumbbell Bench Press,Chest,52.0,kgs,11,,,
2019-05-23,Flat Dumbbell Bench Press,Chest,60.0,kgs,10,,,
2019-05-23,Dips Tricep Focused,Triceps,95.0,kgs,9,,,
2019-05-23,Rear Delt Dumbbell Raise,Shoulders,14.0,kgs,12,,,
2019-05-23,Lateral Raise DB,Shoulders,14.0,kgs,10,,,
2019-05-23,Lateral Raise DB,Shoulders,24.0,kgs,10,,,
2019-05-23,Lateral Raise DB,Shoulders,14.0,kgs,10,,,
2019-05-23,Smith Machine Bench Press,Chest,30.0,kgs,12,,,
2019-05-23,Smith Machine Bench Press,Chest,40.0,kgs,15,,,
2019-05-23,Smith Machine Bench Press,Chest,30.0,kgs,12,,,
2019-05-23,Smith Machine Bench Press,Chest,20.0,kgs,20,,,
2019-05-26,Row BB One Arm,Back,25.0,kgs,8,,,
2019-05-26,Row BB One Arm,Back,25.0,kgs,8,,,
2019-05-26,Row BB One Arm,Back,25.0,kgs,8,,,
2019-05-26,Row BB One Arm,Back,25.0,kgs,8,,,
2019-05-26,Row BB One Arm,Back,30.0,kgs,8,,,
2019-05-26,Row BB One Arm,Back,30.0,kgs,8,,,
2019-05-26,Row BB One Arm,Back,30.0,kgs,8,,,
2019-05-26,Row BB One Arm,Back,30.0,kgs,8,,,
2019-05-26,Row BB One Arm,Back,35.0,kgs,8,,,
2019-05-26,Row BB One Arm,Back,35.0,kgs,8,,,
2019-05-26,Row BB One Arm,Back,35.0,kgs,8,,,
2019-05-26,Row BB One Arm,Back,35.0,kgs,8,,,
2019-05-26,Lat Pulldown,Back,55.0,kgs,10,,,
2019-05-26,Lat Pulldown,Back,60.0,kgs,10,,,
2019-05-26,Lat Pulldown,Back,65.0,kgs,10,,,
2019-05-26,Lat Pulldown,Back,70.0,kgs,10,,,
2019-05-26,Lat Cable Straight Arm Pulldown,Back,15.0,kgs,12,,,
2019-05-26,Lat Cable Straight Arm Pulldown,Back,17.5,kgs,12,,,
2019-05-26,Cable Curl,Biceps,20.0,kgs,10,,,
2019-05-26,Lat Cable Straight Arm Pulldown,Back,20.0,kgs,12,,,
2019-05-30,Seated Leg Curl Machine,Legs,35.0,kgs,18,,,
2019-05-30,Seated Leg Curl Machine,Legs,55.0,kgs,12,,,
2019-05-30,Seated Leg Curl Machine,Legs,55.0,kgs,12,,,
2019-05-30,Seated Leg Curl Machine,Legs,45.0,kgs,12,,,
2019-05-30,Leg Extension Machine,Legs,35.0,kgs,16,,,
2019-05-30,Leg Extension Machine,Legs,55.0,kgs,16,,,
2019-05-30,Leg Extension Machine,Legs,65.0,kgs,16,,,
2019-05-30,Leg Extension Machine,Legs,55.0,kgs,8,,,
2019-05-30,Thigh Adductor (inner),Legs,30.0,kgs,20,,,
2019-05-30,Thigh Adductor (inner),Legs,35.0,kgs,20,,,
2019-05-30,Thigh Abductor (outer),Legs,35.0,kgs,20,,,
2019-05-30,Thigh Abductor (outer),Legs,45.0,kgs,20,,,
2019-05-30,Donkey Calf Raise Machine,Calves,40.0,kgs,20,,,
2019-05-30,Donkey Calf Raise Machine,Calves,40.0,kgs,20,,,
2019-05-30,Donkey Calf Raise Machine,Calves,40.0,kgs,20,,,
2019-05-30,Front Shin,Calves,10.0,kgs,20,,,
2019-05-30,Front Shin,Calves,10.0,kgs,20,,,
2019-05-30,Front Shin,Calves,15.0,kgs,15,,,
2019-05-30,Front Shin,Calves,15.0,kgs,15,,,
2019-05-30,Front Shin,Calves,15.0,kgs,15,,,
2019-05-30,Front Shin,Calves,15.0,kgs,15,,,
2019-06-03,Barbell Squat,Legs,40.0,kgs,8,,,
2019-06-03,Barbell Squat,Legs,60.0,kgs,8,,,
2019-06-03,Barbell Squat,Legs,100.0,kgs,6,,,
2019-06-03,Barbell Squat,Legs,100.0,kgs,6,,,
2019-06-03,Overhead Press,Shoulders,20.0,kgs,10,,,
2019-06-03,Overhead Press,Shoulders,40.0,kgs,8,,,
2019-06-03,Overhead Press,Shoulders,52.5,kgs,6,,,
2019-06-03,Chin Up,Back,95.0,kgs,6,,,
2019-06-03,Chin Up,Back,85.0,kgs,8,,,
2019-06-03,Chin Up,Back,75.0,kgs,8,,,
2019-06-03,Overhead Press,Shoulders,52.5,kgs,6,,,
2019-06-03,EZ-Bar Curl,Biceps,30.0,kgs,8,,,
2019-06-03,EZ-Bar Curl,Biceps,30.0,kgs,8,,,
2019-06-03,EZ-Bar Curl,Biceps,30.0,kgs,8,,,
2019-06-03,EZ-Bar Curl,Biceps,30.0,kgs,8,,,
2019-06-03,Crunch,Abs,10.0,kgs,30,,,
2019-06-03,Crunch,Abs,10.0,kgs,25,,,
2019-06-03,Romanian Deadlift One Leg,Legs,12.0,kgs,10,,,
2019-06-03,Romanian Deadlift One Leg,Legs,12.0,kgs,10,,,
2019-06-03,Romanian Deadlift One Leg,Legs,12.0,kgs,10,,,
2019-06-03,Romanian Deadlift One Leg,Legs,12.0,kgs,10,,,
2019-06-03,Romanian Deadlift One Leg,Legs,16.0,kgs,8,,,
2019-06-03,Romanian Deadlift One Leg,Legs,16.0,kgs,8,,,
2019-06-03,Romanian Deadlift One Leg,Legs,16.0,kgs,8,,,
2019-06-03,Romanian Deadlift One Leg,Legs,16.0,kgs,8,,,
2019-06-03,Dips (Chest Fokus Giranda/Meadows Style),Chest,95.0,kgs,8,,,
2019-06-03,Dips (Chest Fokus Giranda/Meadows Style),Chest,95.0,kgs,8,,,
2019-06-03,Dips (Chest Fokus Giranda/Meadows Style),Chest,95.0,kgs,8,,,
2019-06-03,Dips (Chest Fokus Giranda/Meadows Style),Chest,95.0,kgs,8,,,
2019-06-09,Shoulder Activation,Shoulders,,,,1.0,m,0:01:00
2019-06-09,Shoulder Activation,Shoulders,,,,1.0,m,0:01:00
2019-06-09,Rear Delt Dumbbell Raise,Shoulders,12.0,kgs,16,,,
2019-06-09,Rear Delt Dumbbell Raise,Shoulders,14.0,kgs,12,,,
2019-06-09,Rear Delt Dumbbell Raise,Shoulders,14.0,kgs,12,,,
2019-06-09,Lateral Raise DB,Shoulders,24.0,kgs,12,,,
2019-06-09,Lateral Raise DB,Shoulders,12.0,kgs,13,,,
2019-06-09,Lateral Raise DB,Shoulders,24.0,kgs,10,,,
2019-06-09,Lateral Raise DB,Shoulders,14.0,kgs,10,,,
2019-06-09,Lateral Raise DB,Shoulders,24.0,kgs,10,,,
2019-06-09,Lateral Raise DB,Shoulders,14.0,kgs,10,,,
2019-06-09,Chest Activation,Chest,,,,2.0,m,0:01:30
2019-06-09,Flat Dumbbell Bench Press,Chest,48.0,kgs,12,,,
2019-06-09,Flat Dumbbell Bench Press,Chest,56.0,kgs,10,,,
2019-06-09,Flat Dumbbell Bench Press,Chest,64.0,kgs,7,,,
2019-06-09,Incline Barbell Bench Press,Chest,60.0,kgs,8,,,
2019-06-09,Incline Barbell Bench Press,Chest,70.0,kgs,7,,,
2019-06-09,Dips Tricep Focused,Triceps,95.0,kgs,9,,,
2019-06-09,Incline Barbell Bench Press,Chest,65.0,kgs,8,,,
2019-06-09,Dips (Chest Fokus Giranda/Meadows Style),Chest,95.0,kgs,4,,,
2019-06-09,Dips Tricep Focused,Triceps,95.0,kgs,8,,,
2019-06-09,Dips (Chest Fokus Giranda/Meadows Style),Chest,95.0,kgs,7,,,
2019-06-09,Dips Tricep Focused,Triceps,95.0,kgs,6,,,
2019-06-09,Dips (Chest Fokus Giranda/Meadows Style),Chest,95.0,kgs,9,,,
2019-06-10,Barbell Squat,Legs,40.0,kgs,8,,,
2019-06-10,Barbell Squat,Legs,60.0,kgs,8,,,
2019-06-10,Barbell Squat,Legs,90.0,kgs,8,,,
2019-06-10,Barbell Squat,Legs,90.0,kgs,6,,,
2019-06-10,Barbell Squat,Legs,90.0,kgs,6,,,
2019-06-10,Chin Up,Back,97.4,kgs,6,,,
2019-06-10,Chin Up,Back,87.4,kgs,6,,,
2019-06-10,Chin Up,Back,77.4,kgs,6,,,
2019-06-10,Chin Up,Back,77.4,kgs,6,,,
2019-06-10,Lat Pulldown Hammer Strength,Back,40.0,kgs,12,,,
2019-06-10,Lat Pulldown Hammer Strength,Back,60.0,kgs,10,,,
2019-06-10,Lat Pulldown Hammer Strength,Back,70.0,kgs,8,,,
2019-06-10,Romanian Deadlift One Leg,Legs,16.0,kgs,8,,,
2019-06-10,Romanian Deadlift One Leg,Legs,16.0,kgs,8,,,
2019-06-10,Romanian Deadlift One Leg,Legs,16.0,kgs,8,,,
2019-06-10,Romanian Deadlift One Leg,Legs,16.0,kgs,8,,,
2019-06-10,Romanian Deadlift One Leg,Legs,16.0,kgs,8,,,
2019-06-10,Romanian Deadlift One Leg,Legs,16.0,kgs,8,,,
2019-06-10,EZ-Bar Curl,Biceps,34.0,kgs,8,,,
2019-06-10,EZ-Bar Curl,Biceps,36.0,kgs,8,,,
2019-06-10,EZ-Bar Curl,Biceps,36.0,kgs,8,,,
2019-06-10,EZ-Bar Curl,Biceps,36.0,kgs,8,,,
2019-06-10,Bench Barbell Row,Back,50.0,kgs,10,,,
2019-06-10,Hammer Strength Row,Back,40.0,kgs,10,,,
2019-06-11,Rowing Machine,Cardio,,,,1.0,km,0:05:00
2019-06-11,Donkey Calf Raise Machine,Calves,20.0,kgs,15,,,
2019-06-11,Front Shin,Calves,12.5,kgs,15,,,
2019-06-11,Front Shin,Calves,12.5,kgs,15,,,
2019-06-11,Donkey Calf Raise Machine,Calves,40.0,kgs,15,,,
2019-06-11,Front Shin,Calves,15.0,kgs,15,,,
2019-06-11,Front Shin,Calves,15.0,kgs,15,,,
2019-06-11,Donkey Calf Raise Machine,Calves,50.0,kgs,15,,,
2019-06-11,Front Shin,Calves,17.5,kgs,15,,,
2019-06-11,Front Shin,Calves,17.5,kgs,15,,,
2019-06-11,Donkey Calf Raise Machine,Calves,60.0,kgs,15,,,
2019-06-11,Crunch,Abs,10.0,kgs,30,,,
2019-06-11,Leg Press,Legs,80.0,kgs,12,,,
2019-06-11,Calf Press,Calves,80.0,kgs,8,,,
2019-06-11,Calf Press,Calves,80.0,kgs,8,,,
2019-06-11,Leg Press,Legs,100.0,kgs,15,,,
2019-06-11,Calf Press,Calves,100.0,kgs,8,,,
2019-06-11,Calf Press,Calves,100.0,kgs,8,,,
2019-06-11,Leg Press,Legs,120.0,kgs,15,,,
2019-06-11,Calf Press,Calves,120.0,kgs,20,,,
2019-06-16,Shoulder Activation,Shoulders,,,,1.0,m,0:01:00
2019-06-16,Shoulder Activation,Shoulders,,,,1.0,m,0:01:00
2019-06-16,Rear Delt Dumbbell Raise,Shoulders,12.0,kgs,16,,,
2019-06-16,Lateral Raise DB,Shoulders,20.0,kgs,12,,,
2019-06-16,Lateral Raise DB,Shoulders,12.0,kgs,12,,,
2019-06-16,Rear Delt Band,Shoulders,5.0,kgs,20,,,
2019-06-16,Rear Delt Band,Shoulders,7.5,kgs,15,,,
2019-06-16,Rear Delt Band,Shoulders,10.0,kgs,15,,,
2019-06-16,Chest Activation,Chest,,,,2.0,m,0:01:30
2019-06-16,Cable Shoulder Raise,Shoulders,15.0,kgs,10,,,
2019-06-16,Cable Shoulder Raise,Shoulders,15.0,kgs,10,,,
2019-06-16,Cable Shoulder Raise,Shoulders,10.0,kgs,8,,,
2019-06-16,Cable Shoulder Raise,Shoulders,10.0,kgs,8,,,
2019-06-16,Cable Shoulder Raise,Shoulders,5.0,kgs,10,,,
2019-06-16,Cable Shoulder Raise,Shoulders,5.0,kgs,10,,,
2019-06-16,Flat Dumbbell Bench Press,Chest,48.0,kgs,12,,,
2019-06-16,Flat Dumbbell Bench Press,Chest,60.0,kgs,12,,,
2019-06-16,Flat Dumbbell Bench Press,Chest,68.0,kgs,8,,,
2019-06-16,Incline Barbell Bench Press,Chest,60.0,kgs,8,,,
2019-06-16,Incline Barbell Bench Press,Chest,65.0,kgs,7,,,
2019-06-16,Incline Barbell Bench Press,Chest,65.0,kgs,9,,,
2019-06-16,Dips Tricep Focused,Triceps,97.5,kgs,10,,,
2019-06-16,Dips (Chest Fokus Giranda/Meadows Style),Chest,95.0,kgs,9,,,
2019-06-26,Row BB One Arm,Back,25.0,kgs,8,,,
2019-06-26,Row BB One Arm,Back,25.0,kgs,8,,,
2019-06-26,Row BB One Arm,Back,25.0,kgs,8,,,
2019-06-26,Row BB One Arm,Back,25.0,kgs,8,,,
2019-06-26,Row BB One Arm,Back,30.0,kgs,8,,,
2019-06-26,Row BB One Arm,Back,30.0,kgs,8,,,
2019-06-26,Row BB One Arm,Back,30.0,kgs,8,,,
2019-06-26,Row BB One Arm,Back,30.0,kgs,8,,,
2019-06-26,Row BB One Arm,Back,35.0,kgs,8,,,
2019-06-26,Row BB One Arm,Back,35.0,kgs,8,,,
2019-06-26,Row BB One Arm,Back,35.0,kgs,8,,,
2019-06-26,Row BB One Arm,Back,35.0,kgs,8,,,
2019-06-26,Stretchers,Back,40.0,kgs,10,,,
2019-06-26,Stretchers,Back,45.0,kgs,8,,,
2019-06-26,Lat Pulldown,Back,55.0,kgs,10,,,
2019-06-26,Lat Pulldown,Back,65.0,kgs,8,,,
2019-06-26,Lat Pulldown,Back,75.0,kgs,8,,,
2019-06-26,Lat Cable Straight Arm Pulldown,Back,15.0,kgs,13,,,
2019-06-26,Lat Cable Straight Arm Pulldown,Back,17.5,kgs,12,,,
2019-06-26,Lat Cable Straight Arm Pulldown,Back,20.0,kgs,12,,,
2019-06-26,Cable Curl,Biceps,20.0,kgs,8,,,
2019-06-26,Stretchers,Back,50.0,kgs,8,,,
2019-06-26,Cable Curl,Biceps,22.5,kgs,8,,,
2019-06-26,Cable Curl,Biceps,25.0,kgs,8,,,
2019-06-30,Seated Leg Curl Machine,Legs,35.0,kgs,18,,,
2019-06-30,Seated Leg Curl Machine,Legs,55.0,kgs,10,,,
2019-06-30,Leg Extension Machine,Legs,35.0,kgs,16,,,
2019-06-30,Leg Extension Machine,Legs,55.0,kgs,16,,,
2019-07-01,Seated Leg Curl Machine,Legs,35.0,kgs,17,,,
2019-07-01,Seated Leg Curl Machine,Legs,55.0,kgs,12,,,
2019-07-01,Seated Leg Curl Machine,Legs,60.0,kgs,10,,,
2019-07-01,Seated Leg Curl Machine,Legs,70.0,kgs,8,,,
2019-07-01,Leg Extension Machine,Legs,35.0,kgs,16,,,
2019-07-01,Leg Extension Machine,Legs,60.0,kgs,12,,,
2019-07-01,Leg Extension Machine,Legs,65.0,kgs,12,,,
2019-07-01,Leg Extension Machine,Legs,70.0,kgs,12,,,
2019-07-01,Thigh Adductor (inner),Legs,30.0,kgs,18,,,
2019-07-01,Thigh Adductor (inner),Legs,40.0,kgs,16,,,
2019-07-01,Thigh Abductor (outer),Legs,35.0,kgs,18,,,
2019-07-01,Thigh Abductor (outer),Legs,45.0,kgs,16,,,
2019-07-01,Thigh Abductor (outer),Legs,60.0,kgs,12,,,
2019-07-01,Thigh Adductor (inner),Legs,55.0,kgs,12,,,
2019-07-01,Good Morning,Back,10.0,kgs,15,,,
2019-07-01,Crunch,Abs,10.0,kgs,30,,,
2019-07-01,Hyperextensions,Back,50.0,kgs,12,,,
2019-07-05,Barbell Squat,Legs,55.0,kgs,10,,,
2019-07-05,Barbell Squat,Legs,55.0,kgs,12,,,
2019-07-05,Barbell Squat,Legs,55.0,kgs,12,,,
2019-07-05,Barbell Squat,Legs,55.0,kgs,12,,,
2019-07-05,Barbell Squat,Legs,55.0,kgs,12,,,
2019-07-05,Pull Up,Back,99.0,kgs,7,,,
2019-07-05,Pull Up,Back,99.0,kgs,4,,,
2019-07-05,Pull Up,Back,99.0,kgs,3,,,
